Id,description,address,property_type,price,size,bedrooms,bathrooms,parking_spaces,contract_type,latitude,longitude
5017,"26, JARDIM SANTA LUCIA, AGUAS LINDAS DE GOIAS",,casa,250000.0,300.0,4.0,,3.0,venda,-15.7792683,-48.2965392
14833,"Avenida Crixá, CRIXA, SAO SEBASTIAO",,rural,500000.0,,,,,venda,-15.914215,-47.7605672
9180,"Rua 4 Chacará 24, VICENTE PIRES, VICENTE PIRES",,casa,960000.0,215.0,4.0,,2.0,venda,-15.8144276,-48.0332399
10875,"Quadra 9, SETOR LESTE, GAMA",,casa,400000.0,230.0,4.0,,3.0,venda,-16.0233401,-48.0537612
7491,"QI 8 Conjunto L, GUARA I, GUARA",,casa,630000.0,80.0,3.0,,2.0,venda,-15.814374,-47.989509
13240,"Residencial Damha I Quadra C1, RESIDENCIAL E COMERCIAL DAMHA, CIDADE OCIDENTAL",,lote,160000.0,400.0,,,,venda,-15.7975154,-47.89188739999999
1641,"51, PARQUE NAPOLIS A, CIDADE OCIDENTAL",,apartamento,109000.0,51.0,2.0,,1.0,venda,-16.1178407,-47.9389005
1291,"SGAN 702, ASA NORTE, BRASILIA",,apartamento,200000.0,33.0,1.0,,,venda,-15.761358,-47.8973608
11874,"QS 18 Bloco B, RIACHO FUNDO II, RIACHO FUNDO",,lote,220000.0,91.0,,,,venda,-15.9487689,-48.0316907
1381,"Quadra 4 Conjunto 5 Lote 6, PARANOA, PARANOA",,apartamento,128000.0,44.0,2.0,,,venda,-15.702575,-47.8716704
1934,"Conjunto Residencial 7 Condominio 1, PARQUE DAS CACHOEIRAS, VALPARAISO DE GOIAS",,apartamento,139000.0,60.0,2.0,,1.0,venda,-15.8086459,-48.0645421
4676,"Avenida Contorno Bloco 465, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",,casa,650000.0,90.0,4.0,,,venda,-15.8704004,-47.963192
13940,"Rua 8 Chacará 208, VICENTE PIRES, VICENTE PIRES",,lote,800000.0,800.0,,,,venda,-15.8039105,-48.0412106
11353,"SHA Conjunto 5 Chacará 41, ARNIQUEIRA, AGUAS CLARAS",,casa,680000.0,160.0,3.0,,2.0,venda,-15.8592922,-48.0123796
10223,"QNL 1 Conjunto D, TAGUATINGA NORTE, TAGUATINGA",,casa,780000.0,200.0,3.0,,3.0,venda,-15.8294504,-48.0803549
893,"QR 203 Conjunto 1, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,185000.0,35.0,1.0,,1.0,venda,-15.8771894,-48.0956151
7288,"QMS 52, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,casa,790000.0,234.0,3.0,,4.0,venda,-15.6516978,-47.7575502
4877,"Região dos Lagos, CONDOMINIO RK, SOBRADINHO",,casa,900000.0,190.0,3.0,,4.0,venda,-15.6920212,-47.82577029999999
12262,"QS 305 Conjunto 8, SAMAMBAIA SUL, SAMAMBAIA",,lote,500000.0,252.0,,,,venda,-15.8869448,-48.0948191
7907,"QS 7 Rua 210, AREAL, AGUAS CLARAS",,casa,680000.0,199.0,4.0,,3.0,venda,-15.8647996,-48.0276174
12448,"Jardim ABC de Goiás, CIDADE OCIDENTAL, CIDADE OCIDENTAL",,lote,320000.0,530.0,,,,venda,-15.826691,-47.92182039999999
8195,"QNP 20 Conjunto I, CEILANDIA SUL, CEILANDIA",,casa,580000.0,250.0,4.0,,3.0,venda,-15.8333512,-48.1032767
14314,"Residencial Alta Brisa, SETOR TORORO, BRASILIA",,lote,413518.0,516.0,,,,venda,-15.9645769,-47.8281339
10302,"QR 514 Conjunto 1, SAMAMBAIA SUL, SAMAMBAIA",,casa,428000.0,328.0,5.0,,4.0,venda,-15.8779843,-48.0655099
9042,"QNM 36 Conjunto G2, TAGUATINGA NORTE, TAGUATINGA",,casa,390000.0,160.0,3.0,,2.0,venda,-15.8016557,-48.0586873
10930,"Quadra 17, JARDIM DA BARRAGEM V, AGUAS LINDAS DE GOIAS",,casa,500000.0,175.0,3.0,,1.0,venda,-15.7217484,-48.2964399
2467,"CSB 08 Bloco A E E Lote 03/04, TAGUATINGA SUL, TAGUATINGA",,apartamento,346000.0,93.0,3.0,,1.0,venda,-15.8708035,-48.0355401
7658,"QI 9 Conjunto Q, GUARA I, GUARA",,casa,650000.0,200.0,3.0,,,venda,-15.8213303,-47.9769833
10107,"QE 34 Conjunto Q, GUARA II, GUARA",,casa,635000.0,200.0,4.0,,,venda,-15.8420064,-47.9726649
9789,"Rua 79, JARDIM CEU AZUL, VALPARAISO DE GOIAS",,casa,380000.0,390.0,3.0,,3.0,venda,-16.052629,-48.0130225
1914,"QS 15 Conjunto 1, RIACHO FUNDO II, RIACHO FUNDO",,apartamento,175000.0,52.0,2.0,,1.0,venda,-15.9479469,-48.03470069999999
11363,"Condomínio Residencial Jardim da Serra, JARDIM BOTANICO, BRASILIA",,casa,570000.0,180.0,3.0,,4.0,venda,-15.8794145,-47.8105738
2737,"QNB 9, TAGUATINGA NORTE, TAGUATINGA",,apartamento,170000.0,47.0,1.0,,,venda,-15.8254015,-48.062036
727,"QI 25 Lote 12/14, GUARA II, GUARA",,apartamento,479000.0,71.0,3.0,,1.0,venda,-15.8350906,-47.9787832
7215,"QNP 26, CEILANDIA SUL, CEILANDIA",,casa,280000.0,135.0,3.0,,2.0,venda,-15.8421083,-48.1219078
8246,"Rua 10 Chacará 169, VIAL SAO JOSE, TAGUATINGA",,casa,600000.0,70.0,3.0,,5.0,venda,-15.7987929,-48.0290589
1797,"QNM 12 Via NM 12B, CEILANDIA NORTE, CEILANDIA",,apartamento,275000.0,54.0,2.0,,1.0,venda,-15.8121492,-48.105491
3846,"SHA Conjunto 5 Chacará 1, ARNIQUEIRA, AGUAS CLARAS",,casa,990000.0,180.0,3.0,,2.0,venda,-15.8592922,-48.0123796
6403,"Rua 8, VIAL SAO JOSE, TAGUATINGA",,casa,495000.0,400.0,4.0,,4.0,venda,-15.8335644,-48.057109
10746,"QNL 16 Conjunto A, TAGUATINGA NORTE, TAGUATINGA",,casa,240000.0,127.0,3.0,,2.0,venda,-15.8016557,-48.0586873
10993,"Quadra 13 Conjunto H, SOBRADINHO, SOBRADINHO",,casa,850000.0,340.0,5.0,,5.0,venda,-15.6414115,-47.7854215
937,"Quadra 3 Conjunto 5, PARANOA, PARANOA",,apartamento,110000.0,42.0,2.0,,,venda,-15.6977817,-47.8690093
2266,"QS 12 Conjunto 5B, RIACHO FUNDO, RIACHO FUNDO",,apartamento,170000.0,36.0,2.0,,,venda,-15.8878646,-48.017356
825,"SQN 407 Bloco E, ASA NORTE, BRASILIA",,apartamento,765000.0,70.0,2.0,,,venda,-15.7654785,-47.8789164
12514,"Residencial Damha II Quadra A2, RESIDENCIAL E COMERCIAL DAMHA, CIDADE OCIDENTAL",,lote,152000.0,380.0,,,,venda,-15.8159157,-48.064199
7275,"QNQ 2 Conjunto 2, CEILANDIA NORTE, CEILANDIA",,casa,269000.0,126.0,3.0,,2.0,venda,-15.8070494,-48.1418431
11594,"SHA Conjunto 6 Chacará 403, ARNIQUEIRA, AGUAS CLARAS",,casa,430000.0,200.0,2.0,,3.0,venda,-15.8559423,-48.0290707
1390,"Rua DA BR 040, VILA ISABEL, VALPARAISO DE GOIAS",,apartamento,115000.0,44.0,2.0,,1.0,venda,-16.0946035,-47.9810274
3565,"Quadra Quadra 01, VALPARAISO I ETAPA A, VALPARAISO DE GOIAS",,apartamento,170000.0,52.0,2.0,,,venda,-16.0726075,-47.9838946
9077,"Rua 10 Chacará 322/1, VICENTE PIRES, VICENTE PIRES",,casa,750000.0,116.0,3.0,,3.0,venda,-16.1115598,-48.0798408
5430,"DF 420 KM 1,5, SOBRADINHO, SOBRADINHO",,casa,690000.0,200.0,4.0,,2.0,venda,-15.636678,-47.8323684
7828,"QR 323, SAMAMBAIA SUL, SAMAMBAIA",,casa,210000.0,128.0,2.0,,2.0,venda,-15.8968217,-48.1211774
5691,"Quadra 801 Conjunto 2, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,250000.0,150.0,3.0,,,venda,-15.9196196,-48.0518276
13060,"QSE 10, TAGUATINGA SUL, TAGUATINGA",,lote,480000.0,300.0,1.0,,,venda,-15.8558394,-48.0431545
7879,"QNP 28 Conjunto I, CEILANDIA SUL, CEILANDIA",,casa,109000.0,115.0,3.0,,2.0,venda,-15.8333512,-48.1032767
1869,"QI 8 Conjunto K, GUARA I, GUARA",,apartamento,250000.0,30.0,1.0,,,venda,-15.8146448,-47.9890312
8203,"QNJ 37, TAGUATINGA NORTE, TAGUATINGA",,casa,430000.0,250.0,3.0,,3.0,venda,-15.8016557,-48.0586873
11608,"RUA 4B CHACARA 282, VICENTE PIRES, VICENTE PIRES",,casa,630000.0,200.0,3.0,,6.0,venda,-15.8107362,-48.0195533
7487,"Quadra 1, SETOR NORTE, GAMA",,casa,535000.0,200.0,3.0,,2.0,venda,-16.0270651,-48.0669583
9656,"Chacará 144, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,casa,730000.0,200.0,3.0,,2.0,venda,-15.8229101,-48.0444172
807,"QE 18 Bloco G, GUARA I, GUARA",,apartamento,350000.0,45.0,2.0,,1.0,venda,-15.8261879,-47.9880259
4806,"QE 56 Conjunto E, GUARA II, GUARA",,casa,945000.0,162.0,3.0,,2.0,venda,-15.8563445,-47.9650284
13471,"Alphaville Residencial 1 Quadra AC, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,308220.0,467.0,,,,venda,-15.7975154,-47.89188739999999
12261,"AVENIDA CENTRAL, CENTRO, LUZIANIA",,lote,100000.0,458.0,,,,venda,-15.7926736,-47.8468509
10301,"QNN 17 Conjunto F, CEILANDIA NORTE, CEILANDIA",,casa,530000.0,176.0,3.0,,3.0,venda,-15.8168559,-48.0992463
13962,"COLONIA AGRICOLA ARNIQUEIRAS, ARNIQUEIRA, AGUAS CLARAS",,lote,940000.0,1000.0,,,,venda,-15.8562969,-48.0080117
15179,"QS 614 Conjunto B, SAMAMBAIA NORTE, SAMAMBAIA",,sala,200000.0,32.0,2.0,,1.0,venda,-15.8532036,-48.0729384
10427,"QNL 16, TAGUATINGA NORTE, TAGUATINGA",,casa,550000.0,190.0,5.0,,3.0,venda,-15.8016557,-48.0586873
9156,"SHA Conjunto 5 Chacará 110B, ARNIQUEIRA, AGUAS CLARAS",,casa,680000.0,400.0,5.0,,3.0,venda,-15.8592922,-48.0123796
7512,"SHPS Quadra 401, SETOR HABITACIONAL POR DO SOL, CEILANDIA",,casa,135000.0,120.0,2.0,,2.0,venda,-15.8591636,-48.1213444
8057,"QR 406 Conjunto 10, SAMAMBAIA NORTE, SAMAMBAIA",,casa,449000.0,220.0,5.0,,2.0,venda,-15.8627933,-48.0821421
4495,"QE 44 Conjunto P, GUARA II, GUARA",,casa,380000.0,110.0,4.0,,1.0,venda,-15.8475972,-47.9651167
2633,"Rua 1, CHACARAS SAIA VELHA, VALPARAISO DE GOIAS",,apartamento,110000.0,48.0,2.0,,1.0,venda,-16.1069078,-47.9642659
13580,"SMT Conjunto 10, TAGUATINGA SUL, TAGUATINGA",,lote,799000.0,680.0,,,,venda,-15.8524823,-48.0656062
8897,"Rua 03, SETOR MANDU II, LUZIANIA",,casa,550000.0,322.0,3.0,,3.0,venda,-15.826691,-47.92182039999999
8624,"QNA 33, TAGUATINGA NORTE, TAGUATINGA",,casa,810000.0,219.0,8.0,,4.0,venda,-15.8234778,-48.0590014
7833,"Quadra Quadra 50, PARQUE ESPLANADA III, VALPARAISO DE GOIAS",,casa,320000.0,100.0,3.0,,10.0,venda,-16.07069,-47.9723965
4389,"QNB 3, TAGUATINGA NORTE, TAGUATINGA",,casa,950000.0,350.0,5.0,,2.0,venda,-15.8304832,-48.0605941
146,"SQS 408 Bloco A, ASA SUL, BRASILIA",,apartamento,610000.0,73.0,3.0,,,venda,-15.8211434,-47.8987585
6468,"Quadra 102 Conjunto 1, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,750000.0,350.0,4.0,,3.0,venda,-15.7081548,-47.9146971
2034,"QS 29, RIACHO FUNDO II, RIACHO FUNDO",,apartamento,160000.0,51.0,2.0,,1.0,venda,-15.9608955,-48.0233974
14492,"RODOVIA DF 280, RECANTO DAS EMAS, RECANTO DAS EMAS",,rural,550000.0,,,,60.0,venda,-15.9093102,-48.0648157
1166,"QNL 7 Bloco B, TAGUATINGA NORTE, TAGUATINGA",,apartamento,339900.0,78.0,3.0,,2.0,venda,-15.8016557,-48.0586873
11693,"SHA Conjunto 5 Chacará 123, ARNIQUEIRA, AGUAS CLARAS",,casa,650000.0,110.0,2.0,,4.0,venda,-15.8592922,-48.0123796
2051,"Rua 1, VILA PLANALTO, BRASILIA",,apartamento,850000.0,80.0,1.0,,,venda,-15.7925621,-47.8538757
3761,"EQNL 6/8 Área Especial S/N, TAGUATINGA NORTE, TAGUATINGA",,apartamento,229999.0,47.0,2.0,,1.0,venda,-15.8067496,-48.0854887
10817,"QNP 16, CEILANDIA SUL, CEILANDIA",,casa,460000.0,250.0,4.0,,2.0,venda,-15.8447235,-48.11589499999999
12677,"Alphaville Residencial 1 Quadra AC, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,308220.0,467.0,,,,venda,-15.7975154,-47.89188739999999
4436,"Quadra Quadra 49, VALPARAISO I ETAPA B, VALPARAISO DE GOIAS",,casa,600000.0,264.0,4.0,,4.0,venda,-16.0677708,-47.9709715
3431,"QN 27 Conjunto 3, RIACHO FUNDO II, RIACHO FUNDO",,apartamento,270000.0,54.0,3.0,,1.0,venda,-15.894835,-48.0409611
8191,"QN 1 Conjunto 5, RIACHO FUNDO, RIACHO FUNDO",,casa,450000.0,250.0,3.0,,2.0,venda,-15.8806212,-48.0093165
13370,"SHA Conjunto 1 Chacará 15, ARNIQUEIRA, AGUAS CLARAS",,lote,350000.0,300.0,,,,venda,-15.8551352,-48.0300225
7070,"QR 214 Conjunto J, SANTA MARIA, SANTA MARIA",,casa,320000.0,150.0,3.0,,3.0,venda,-16.0091593,-48.0012072
4362,"Rodovia DF 150, SETOR HABITACIONAL CONTAGEM, SOBRADINHO",,casa,749000.0,200.0,3.0,,2.0,venda,-15.6360652,-47.8543631
10617,"QNP 13 Conjunto C, CEILANDIA NORTE, CEILANDIA",,casa,330000.0,1.0,3.0,,3.0,venda,-15.8081296,-48.1286237
9455,"QS 14 Conjunto 3B, RIACHO FUNDO, RIACHO FUNDO",,casa,850000.0,410.0,7.0,,3.0,venda,-15.8851504,-48.0131545
1772,"SHCES Quadra 1107 Bloco A, NOVO, CRUZEIRO",,apartamento,570000.0,59.0,2.0,,,venda,-15.7955276,-47.9371578
3512,"QR 106 Conjunto 15 A, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,289000.0,58.0,2.0,,1.0,venda,-15.8739822,-48.0803624
272,"SQN 411 Bloco Q, ASA NORTE, BRASILIA",,apartamento,899000.0,95.0,2.0,,,venda,-15.7525232,-47.8808924
12985,"QN 423 Conjunto A, SAMAMBAIA NORTE, SAMAMBAIA",,lote,200000.0,100.0,,,,venda,-15.8825141,-48.1253403
15211,"Quadra 8 Bloco 10, SOBRADINHO, SOBRADINHO",,sala,135000.0,25.0,,,,venda,-15.7085607,-47.91457639999999
8437,"QNL 21 Conjunto E, TAGUATINGA NORTE, TAGUATINGA",,casa,470000.0,400.0,8.0,,4.0,venda,-15.8149748,-48.0899509
12606,"Quadra 45, RESIDENCIAL VILLA SUICA, CIDADE OCIDENTAL",,lote,120000.0,250.0,,,,venda,-15.7081548,-47.9146971
12765,"Condomínio Rural Prive do Lago Sul, JARDIM BOTANICO, BRASILIA",,lote,356000.0,609.0,,,,venda,-15.947948,-47.825225
2033,"Quadra 47, SETOR LESTE, GAMA",,apartamento,340000.0,54.0,2.0,,,venda,-16.0513935,-47.9775968
14616,"Rodovia DF 130 KM 31, PARANOA, PARANOA",,rural,750000.0,,,,24.0,venda,-15.9192634,-47.60490919999999
12317,"Travessa Raizama, JARDIM BOTANICO, BRASILIA",,lote,520000.0,2000.0,,,,venda,-15.8794145,-47.8105738
9006,"Quadra 6 Conjunto D, SOBRADINHO, SOBRADINHO",,casa,650000.0,220.0,3.0,,,venda,-15.6500817,-47.7997341
14741,"RURAL, ZONA RURAL, SAO SEBASTIAO",,rural,560000.0,,,,3.0,venda,-15.9028899,-47.7760971
3811,"QNL 12 Bloco D, TAGUATINGA NORTE, TAGUATINGA",,apartamento,250000.0,64.0,2.0,,1.0,venda,-15.8016557,-48.0586873
13696,"QN 303 Conjunto 8, SAMAMBAIA SUL, SAMAMBAIA",,lote,450000.0,308.0,,,,venda,-15.789792,-47.97312030000001
9997,"QRC 12, RESIDENCIAL SANTOS DUMONT, SANTA MARIA",,casa,900000.0,300.0,5.0,,5.0,venda,-15.9949241,-47.9946099
14005,"QS 116 Conjunto 2, SAMAMBAIA SUL, SAMAMBAIA",,lote,470000.0,305.0,,,,venda,-15.8708207,-48.0667744
4347,"QS 11 Conjunto V, AREAL, AGUAS CLARAS",,casa,535000.0,250.0,3.0,,2.0,venda,-15.8706539,-48.0150586
10654,"QL 8 Conjunto D, ITAPOA II, PARANOA",,casa,155000.0,140.0,4.0,,2.0,venda,-15.7515424,-47.7710011
546,"SGAN 910 Módulo D, ASA NORTE, BRASILIA",,apartamento,335000.0,29.0,1.0,,1.0,venda,-15.7543923,-47.9017265
3242,"QI 8 Conjunto K, GUARA I, GUARA",,apartamento,250000.0,30.0,1.0,,,venda,-15.8146448,-47.9890312
8931,"QS 11 Conjunto M, AREAL, AGUAS CLARAS",,casa,365000.0,140.0,3.0,,2.0,venda,-15.8706539,-48.0150586
8503,"QNL 6 Bloco E, TAGUATINGA NORTE, TAGUATINGA",,casa,750000.0,257.0,3.0,,2.0,venda,-15.8016557,-48.0586873
11714,"Rua 4 Chacará 31, VICENTE PIRES, VICENTE PIRES",,casa,890000.0,450.0,4.0,,4.0,venda,-15.8119801,-48.0418257
9324,"SHA Conjunto 4 Chacará 83, ARNIQUEIRA, AGUAS CLARAS",,casa,950000.0,210.0,3.0,,3.0,venda,-15.8113162,-48.0125358
15121,"SMDB Conjunto 12 Bloco E, LAGO SUL, BRASILIA",,sala,210000.0,22.0,,,,venda,-15.8618351,-47.8346572
12304,"QSE 20, TAGUATINGA SUL, TAGUATINGA",,lote,380000.0,300.0,,,,venda,-15.8576156,-48.0466023
10962,"Quadra 48, SETOR LESTE, GAMA",,casa,590000.0,348.0,3.0,,4.0,venda,-16.0215684,-48.0495407
7565,"Quadra 32, SETOR DE CHACARAS ANHANGUERA B, VALPARAISO DE GOIAS",,casa,150000.0,59.0,2.0,,2.0,venda,-15.7000603,-47.8972708
921,"Quadra 7 Comércio Local 17, SOBRADINHO, SOBRADINHO",,apartamento,350000.0,117.0,3.0,,2.0,venda,-15.860468,-47.8722727
13912,"Quadra 4 Conjunto 4, TAQUARI, BRASILIA",,lote,980000.0,758.0,,,,venda,-15.7018749,-47.8722608
11780,"RODOVIA DF 0001 KM 2,3, JARDIM BOTANICO, BRASILIA",,lote,400000.0,707.0,,,,venda,-15.8609539,-47.8191018
6641,"QNL 13 Bloco C, TAGUATINGA NORTE, TAGUATINGA",,casa,389000.0,100.0,2.0,,,venda,-15.8251343,-48.0856518
12152,"Barragem do Paranoá, PARANOA, PARANOA",,lote,842400.0,648.0,,,,venda,-15.7978423,-47.7838741
7695,"COLONIA AGRICOLA ARNIQUEIRAS, ARNIQUEIRA, AGUAS CLARAS",,casa,880000.0,800.0,2.0,,5.0,venda,-15.8562969,-48.0080117
8231,"QR 313 Conjunto 14, SAMAMBAIA SUL, SAMAMBAIA",,casa,980000.0,450.0,15.0,,8.0,venda,-15.8893582,-48.104964
12652,"Alphaville Empresarial Quadra MF01, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,300000.0,550.0,,,,venda,-15.7975154,-47.89188739999999
7127,"Quadra 306 Conjunto 1, SETOR RESIDENCIAL OESTE, SAO SEBASTIAO",,casa,140000.0,150.0,2.0,,1.0,venda,-15.9025333,-47.7875718
4279,"Quadra 15, SOBRADINHO, SOBRADINHO",,casa,699000.0,250.0,3.0,,2.0,venda,-15.6214997,-47.8359285
2984,"QS 5 Rua 410, AREAL, AGUAS CLARAS",,apartamento,299000.0,45.0,2.0,,1.0,venda,-15.855327,-48.0357156
131,"QS 601, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,255000.0,46.0,2.0,,1.0,venda,-15.8658191,-48.0957175
7981,"Quadra Quadra 73, PARQUE ESTRELA DALVA IX, LUZIANIA",,casa,100000.0,150.0,2.0,,2.0,venda,-15.7081516,-47.9146947
2668,"QS 320 Conjunto 9, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,270000.0,58.0,2.0,,1.0,venda,-15.8740784,-48.0597368
7139,"QNL 2 Conjunto E, TAGUATINGA NORTE, TAGUATINGA",,casa,450000.0,200.0,4.0,,,venda,-15.8319525,-48.0760679
3224,"QN 305 Conjunto 5, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,225000.0,55.0,2.0,,1.0,venda,-15.8834009,-48.0973153
9375,"SHA Conjunto 5 Chacará 27, ARNIQUEIRA, AGUAS CLARAS",,casa,599000.0,400.0,2.0,,4.0,venda,-15.8553875,-48.0300292
7694,"SHA Conjunto 6 Chacará 483, ARNIQUEIRA, AGUAS CLARAS",,casa,500000.0,250.0,3.0,,,venda,-15.8418956,-48.0070042
5393,"QR 214 Conjunto Q, SANTA MARIA, SANTA MARIA",,casa,320000.0,150.0,3.0,,1.0,venda,-16.0089102,-47.9991885
615,"QS 113 Conjunto B, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,240000.0,61.0,2.0,,1.0,venda,-15.8868218,-48.1074131
15099,"QR 210 Conjunto 18, SAMAMBAIA NORTE, SAMAMBAIA",,sala,550000.0,330.0,12.0,,3.0,venda,-15.8665791,-48.0749069
1467,"Rua 8 Chacará 246, VILA SAO JOSE, TAGUATINGA",,apartamento,148000.0,54.0,2.0,,,venda,-22.9512275,-47.2991107
4498,"QNL 6 Bloco A, TAGUATINGA NORTE, TAGUATINGA",,casa,587000.0,150.0,3.0,,9.0,venda,-15.8016557,-48.0586873
3043,"Avenida Alfredo Nasser, PARQUE ESTRELA DALVA VII, LUZIANIA",,apartamento,150000.0,60.0,2.0,,,venda,-16.2474526,-47.9148913
9127,"QR 417 Conjunto 7, SAMAMBAIA NORTE, SAMAMBAIA",,casa,260000.0,150.0,4.0,,1.0,venda,-15.8820027,-48.1167188
2420,"Rua 6 Chacará 272, VICENTE PIRES, VICENTE PIRES",,apartamento,390000.0,70.0,2.0,,1.0,venda,-15.8089606,-48.0284304
5086,"QMS 54, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,casa,379000.0,300.0,4.0,,,venda,-15.6516978,-47.7575502
3295,"QNB 15, TAGUATINGA NORTE, TAGUATINGA",,kitnet,130000.0,24.0,,,,venda,-15.8187976,-48.0648496
6738,"SHPSQuadra 501, SETOR HABITACIONAL POR DO SOL, CEILANDIA",,casa,280000.0,300.0,2.0,,2.0,venda,-15.8591636,-48.1213444
1501,"QS 8, AREAL, AGUAS CLARAS",,apartamento,610000.0,180.0,4.0,,3.0,venda,-15.8614713,-48.02401709999999
13015,"Quadra 5 Área Especial 05, SOBRADINHO, SOBRADINHO",,lote,450000.0,525.0,,,,venda,-15.6573342,-47.80049460000001
9019,"Rua ARAGUAIA, JARDIM FLAMBOYANT, LUZIANIA",,casa,220000.0,75.0,2.0,,1.0,venda,-16.1174243,-47.9613629
1522,"QNL 11 Bloco D, TAGUATINGA NORTE, TAGUATINGA",,apartamento,295000.0,83.0,3.0,,1.0,venda,-15.827209,-48.08473009999999
13911,"QOF Conjunto A, CANDANGOLANDIA, CANDANGOLANDIA",,lote,679000.0,120.0,,,,venda,-15.8566652,-47.9546684
11123,"QNQ 2 Conjunto 21, CEILANDIA NORTE, CEILANDIA",,casa,159900.0,84.0,3.0,,4.0,venda,-15.8070494,-48.1418431
4233,"QNG 36, TAGUATINGA NORTE, TAGUATINGA",,casa,730000.0,250.0,4.0,,4.0,venda,-15.7988221,-48.0707552
7687,"QNM 21, CEILANDIA SUL, CEILANDIA",,casa,419900.0,250.0,5.0,,4.0,venda,-15.8259523,-48.0954318
8821,"Rua  Jequitibá, RESIDENCIAL JARDIM PLANALTO, FORMOSA",,casa,120000.0,50.0,2.0,,1.0,venda,-15.7975154,-47.89188739999999
4431,"Quadra 6 Conjunto E, SETOR SUL, GAMA",,casa,340000.0,240.0,3.0,,4.0,venda,-16.0222309,-48.0850982
12046,"QE 54 Conjunto B, GUARA II, GUARA",,lote,460000.0,150.0,,,,venda,-15.854233,-47.9653143
391,"SQS 403 Bloco A, ASA SUL, BRASILIA",,apartamento,820000.0,82.0,3.0,,,venda,-15.8106408,-47.8881887
12538,"QI 8 Conjunto F, GUARA I, GUARA",,lote,990000.0,200.0,,,,venda,-15.8135028,-47.9892165
15037,"Rodovia BR 020 KM 13, ZONA RURAL, PLANALTINA",,rural,135000.0,,,,,venda,-15.5820175,-47.5442734
7125,"QR 210 Conjunto 15, SAMAMBAIA NORTE, SAMAMBAIA",,casa,650000.0,250.0,6.0,,2.0,venda,-15.8665961,-48.0729944
5914,"Avenida DVO, CIDADE NOVA, GAMA",,casa,409000.0,118.0,3.0,,5.0,venda,-15.8681315,-47.9618441
12183,"Quadra 3 Conjunto B, JARDIM BOTANICO, BRASILIA",,lote,760000.0,600.0,,,,venda,-15.8706681,-47.794599
8593,"Quadra 2MR2, SETOR NORTE, PLANALTINA DE GOIAS",,casa,950000.0,150.0,2.0,,,venda,-15.826691,-47.92182039999999
4807,"QR 608, SAMAMBAIA NORTE, SAMAMBAIA",,casa,420000.0,120.0,2.0,,4.0,venda,-15.8566489,-48.08361319999999
13328,"Residencial Itaipú Quadra 80, JARDIM BOTANICO, BRASILIA",,lote,150000.0,240.0,,,,venda,-15.8612172,-47.8286874
14328,"Alphaville Residencial 1 Quadra AC, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,308880.0,468.0,,,,venda,-15.7975154,-47.89188739999999
11552,"Quadra 25, RESIDENCIAL RESERVA PARAISO, VALPARAISO DE GOIAS",,casa,900000.0,198.0,3.0,,2.0,venda,-16.115748,-47.9693799
8239,"QR 318 Conjunto 7, SAMAMBAIA SUL, SAMAMBAIA",,casa,340000.0,105.0,3.0,,2.0,venda,-15.8731196,-48.0635591
8045,"Quadra 108 Conjunto 7, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,350000.0,160.0,3.0,,3.0,venda,-15.7081548,-47.9146971
14916,"SHA Conjunto 5 Chacará 13B, ARNIQUEIRA, AGUAS CLARAS",,rural,660000.0,,1.0,,10.0,venda,-15.8592922,-48.0123796
3994,"QE 46 Conjunto K, GUARA II, GUARA",,casa,880000.0,330.0,5.0,,2.0,venda,-15.8525261,-47.9626125
11835,"Rua 8 Chacará 237, VILA SAO JOSE, TAGUATINGA",,lote,495000.0,1200.0,,,,venda,-15.8075626,-48.0244542
11919,"Quadra 1, PARQUE NOVA FRIBURGO A, CIDADE OCIDENTAL",,lote,200000.0,4000.0,,,,venda,-16.073962,-47.9895899
14819,"RODOVIA DF 250, PARANOA, PARANOA",,rural,480000.0,,,,,venda,-15.7358745,-47.6872911
13401,"Quadra 8, SETOR LESTE, GAMA",,lote,240000.0,200.0,,,2.0,venda,-16.0233401,-48.0537612
6610,"QNP 13, CEILANDIA NORTE, CEILANDIA",,casa,365000.0,89.0,4.0,,3.0,venda,-15.8097171,-48.1292331
5320,"Quadra 47, JARDIM PEROLA DA BARRAGEM II, AGUAS LINDAS DE GOIAS",,casa,849999.0,195.0,3.0,,2.0,venda,-15.7081548,-47.9146971
